3.700297622760735372e-01 5.550664378844227809e-02 7.699103361576610238e-01
1.348496903995680674e-01 6.780370185590489651e-02 3.264386112250644567e-01
7.431049020879525457e-01 2.916038150934961992e-01 2.274149258212617708e-01
3.327234111820198681e-01 5.421085148556437083e-02 5.845249092950588476e-02
7.021568740012227305e-01 1.529351832665056810e-01 5.849812293661760254e-02
4.580618520491500645e-01 8.958103945769432253e-01 9.379963983966999042e-02
6.211584773134145587e-01 3.255797402478326497e-01 2.478176706033409227e-01
3.323284631128530231e-01 6.625995930090251562e-01 1.703046168684276829e-01
9.149027142525248957e-01 2.018036093416375465e-02 4.360587649814133826e-01
4.987281626640513998e-01 6.540914631144678637e-02 9.085804979427295480e-01
8.810824856521551895e-01 7.951979463213317834e-01 9.696771684895111321e-01
5.491801428474536451e-01 7.033498689340953458e-01 8.230271718608476172e-01
9.433283020994188695e-01 9.698444434627798705e-01 7.788598013453371660e-01
3.969706350264535777e-01 9.692035896245712046e-01 9.271669875811098249e-01
9.196647328627851614e-01 8.069357233034044619e-01 7.621844094305681994e-01
6.817234286710230906e-01 3.767053875772884419e-01 1.295477035245371500e-01
8.158965950396126487e-01 4.650717011443616933e-01 3.886013367777300109e-01
2.039595088775386644e-01 3.354266027546874973e-01 6.116299377739699006e-01
7.491703475446459537e-01 3.488024355051974057e-01 7.308316212735180839e-01
6.728846899756479871e-02 8.068646889649843112e-01 1.809159876854063986e-01
5.719126773145077891e-02 3.723405921620348558e-01 8.379669318765928798e-01
6.869407070083461964e-01 5.601891556138005601e-01 1.992826268239550336e-01
3.186888265112641783e-01 2.191021861846500496e-01 3.167150926316282256e-01
4.102344613169369714e-01 1.038393315791393823e-01 8.875350486486631718e-01
3.414272849989186120e-01 6.102436361791494512e-01 1.507914189940919858e-01
7.593013322612500726e-01 3.005200020553804308e-01 3.470089656060160177e-02
8.302184666390287626e-01 1.807473852704758466e-01 8.872884999593726452e-01
3.631146348085838582e-01 8.002278893767943435e-01 9.768971021997981952e-01
5.206102795174816222e-01 8.403708740195099391e-01 8.197129296960128375e-01
7.952991891942062797e-01 6.775402887664184748e-01 4.769303417365976516e-01
2.089635875691253641e-01 8.860676617642115893e-01 4.376428073478746406e-01
3.576789253143413116e-01 3.854406182272928083e-01 9.582924600251440106e-01
3.967774523753204718e-01 4.040793787168291962e-01 7.767102871235085360e-01
3.175360677494396544e-01 7.435899273740087523e-01 3.065134193215786063e-01
5.241480386219852239e-01 5.442796137900207665e-02 8.174931525402957533e-01
6.672628469297674503e-01 6.475621815321683794e-01 9.369949350486819206e-01
8.907235283940748705e-01 9.151698775421513998e-01 8.868855760790135268e-01
1.614078196882510197e-01 2.927429160913204154e-01 2.266172871953664458e-01
3.878376948851952610e-01 5.858068877720999934e-01 3.268810376926444272e-01
7.369419217503477837e-01 4.742979248384359137e-01 3.776245058008474986e-01
4.536051154385523088e-01 1.057302495501345474e-01 6.572251584794005508e-01
9.661332053462352576e-01 4.027318019640870883e-01 1.526998045561238637e-01
2.722082600573796363e-01 5.003613028569162680e-01 6.729962996968565925e-01
7.458482140420877871e-01 7.779795770249174902e-01 1.522120915587946710e-01
2.732237713853424843e-02 2.453991455586946868e-01 6.439455143767603973e-01
3.645998031798924899e-02 7.481717159345868673e-02 1.440282786264898141e-01
7.833337433271586603e-01 5.711256318973374491e-01 9.587608613253315593e-01
8.844151655204213203e-02 3.355687717422769500e-01 1.102472945791652670e-01
9.683516181857511063e-01 6.320387372726807840e-01 3.869143412667639392e-01
5.395967534010077671e-01 7.965803681356321553e-01 2.275221107011921040e-01
2.792638095673438681e-02 4.725789678058792687e-01 4.658351478103955889e-01
8.138925282438076447e-01 8.529559024910504661e-01 3.681848623077131899e-01
9.787016283677087980e-01 9.839241493585290099e-01 3.313951295805069863e-01
2.098869428337998277e-01 8.568652785712416176e-02 1.694503435816741010e-02
7.524343235279778996e-01 3.781671387685014984e-01 3.828173457016776915e-01
2.243647583913853660e-01 5.911856418002978675e-01 3.874699760328054188e-01
4.729748631505583667e-01 1.782574968418160211e-03 1.793039193108019180e-01
5.422454623032278986e-01 1.940573135342859024e-01 1.638894251470542907e-01
1.596507470690167185e-01 7.656289977444941108e-02 3.024759462216367600e-01
4.327059281046947703e-01 3.044382753365205696e-01 8.573504480789481130e-01
9.960958946426503591e-01 7.351277982154352797e-01 2.262397879094628639e-01
4.699380007009222870e-01 7.130353355217750044e-01 4.969458483652672287e-01
4.196785154899707049e-02 2.430295618844886540e-01 8.097263244568726481e-01
1.529789522591740170e-01 9.894401903236155205e-01 2.777708318254415998e-01
9.750593381735505050e-01 4.430695532762308764e-01 6.415643393510209735e-01
3.756070401336863984e-01 1.074819856859595690e-01 6.063973252718685147e-01
9.443593427873908652e-02 4.443371016238950588e-01 7.036022476923161628e-01
6.554994314173039349e-01 3.973651345041223637e-01 5.067217701554745934e-01
3.626281673429501140e-01 6.611188584894343023e-01 2.624579642236843924e-01
1.601566515986664330e-01 1.950793655853526598e-01 1.250049487633426715e-01
2.463342931442824568e-02 8.789671791063763395e-01 7.093022655221841166e-01
8.663805829650161883e-01 7.356415968017554485e-01 1.642150830063063838e-01
1.830705786281338066e-01 4.947654579928273400e-01 3.866747857388892484e-01
4.099128206066918745e-01 8.424724457742510664e-01 8.628562766257460437e-01
4.788004800136844707e-01 5.288237084717543057e-01 7.729510254459471819e-01
3.930213967013651555e-01 9.701087912147581260e-01 4.552811834552620285e-01
7.554882061224700296e-01 2.563996625254605366e-02 7.079333820231514807e-01
5.115969653511792670e-01 1.954980855997678901e-01 6.611678387298071113e-01
8.058591178594602944e-01 9.636074884086309744e-01 2.262330146776547757e-02
7.036132764341238577e-01 9.851998008582197874e-01 3.601403451616478346e-01
9.397515488369000414e-01 4.752420458387509594e-01 5.565399053235432492e-01
5.229675362075743017e-01 1.072825555204363068e-01 6.632532076652004616e-01
9.672233910248297928e-01 1.483714048921394024e-01 2.081169674573110084e-01
9.399866115885086026e-01 4.033341961078962257e-03 9.025449968354790631e-01
8.481241886365191718e-01 7.463562399296342909e-01 1.613575137752307764e-01
5.186240645098977309e-01 7.638238810528885647e-01 9.854841822779688565e-01
7.728099165796514791e-01 1.509163465581697672e-01 5.274618359325524697e-01
2.597778309711534783e-01 2.889496399212106992e-01 2.853298590134767387e-01
1.820334673588227536e-01 6.763980345097573288e-01 5.323709355246576402e-01
8.809916680139526779e-01 3.039315454404034611e-02 7.905368066022678830e-01
3.085532709717524469e-01 6.493571591503122242e-02 7.996354797231375322e-01
5.740487724930990465e-01 1.767162091055873852e-02 3.673395609492002833e-02
3.322178399227107004e-01 5.517974272043371098e-01 1.128788833812619519e-01
7.595960229726644863e-01 1.116461877703427419e-01 6.310008319506339447e-01
2.489383973678737094e-01 6.738086260708099351e-01 2.947733582913361072e-01
9.660516813638797551e-01 9.798095792547369953e-01 1.901337368344216960e-01
3.696001599407301441e-01 1.277810412669205808e-01 7.098377808554527935e-01
8.829274021192429212e-01 7.052806379250413649e-01 1.274837161158589582e-01
1.327358842635705249e-01 8.341628664698830242e-01 4.940503507663422944e-01
1.741084283774607666e-01 7.220546442421320599e-01 8.227026789598906875e-01
6.321336223740551263e-01 5.581367253824626173e-01 4.702885437965109716e-01
8.855608902734446453e-01 8.356250369119097021e-01 9.419193825127206710e-01
9.810680734065675423e-01 6.124789587360424115e-02 7.157224843886071941e-01
2.713878019065609770e-01 5.476960325810135144e-01 1.310426534475751525e-01
6.638750669307080798e-02 1.587966356889022324e-01 5.340855633640995137e-02
7.414603725169611748e-01 5.592634302398248325e-01 4.459207926449828552e-01
1.071349672126413743e-01 3.722169737589025029e-01 6.804847927845797395e-01
1.482359971671248777e-01 9.173729416569945672e-01 8.564946750436406298e-01
7.403441092892270037e-01 8.018717816606857340e-01 9.346745352302986420e-01
2.284124225942896214e-02 4.585183902585837634e-01 7.624138657642280936e-01
3.096990732090354470e-02 1.710725471239341600e-01 6.201130991827505934e-01
5.411236526453736539e-01 4.492343331167096832e-01 9.184616341303108999e-02
5.718646285197814816e-02 5.231250687783437492e-01 3.451693959030713854e-01
4.605222469669922880e-01 4.031216665140695543e-01 6.260943575338611122e-01
4.400109892767450903e-01 7.963104936069614892e-01 7.086561755666720419e-01
1.638377933209974602e-01 3.029803589951430842e-01 6.883973672050643922e-01
1.718476521592092743e-01 2.311396993554698520e-01 6.364122164858002639e-01
4.575151859307227120e-01 6.627152587252685967e-01 8.869663175404715050e-01
2.048154969944135928e-01 9.037518087277528478e-01 3.991628183234278149e-01
3.253713685730069693e-01 1.186616303146525997e-02 9.840684855831993705e-01
8.462383824586721115e-01 7.105586362633532493e-01 7.903065786773699752e-02
9.496581908460177690e-01 5.963875621709064934e-01 9.360034893279750579e-01
1.631417073608903978e-01 7.235149439335243349e-01 4.695010933395354913e-01
8.130573577903198457e-01 6.772488140935081224e-01 9.949609786312159088e-01
6.274450068005121839e-01 4.704079342680800302e-01 5.371437950646911208e-01
9.112472431008049600e-01 2.052819230315037213e-01 2.801093507289442730e-01
8.535149022135035679e-02 8.792019025632972218e-01 5.777080724241149268e-01
2.071509913383440260e-02 3.432129019511909185e-02 7.286663573699714291e-01
1.660536248502785250e-01 5.551699215889451811e-01 9.667634546577241750e-02
3.286822891445988493e-01 8.335190835090023898e-01 5.111263782581673132e-01
1.138207417465053606e-02 6.185696177558512865e-01 5.306077763739036612e-03
6.862588248367622601e-01 5.752347546572362802e-01 9.588370518945573684e-01
2.893716358840734415e-01 4.941366268551724561e-01 6.238023805307777447e-01
2.465724532328685825e-01 1.587035808190890851e-01 2.413517678520002985e-01
3.418961436991390102e-01 6.287228568261473693e-01 4.915392925805553981e-01
7.232258912151484642e-01 6.881068912491293821e-01 9.163529041302833633e-01
1.110832776806116584e-01 6.390068522854672750e-01 1.887403038416280987e-01
9.541880485661412559e-01 9.595817261013811494e-01 8.593566344376601940e-02
8.590696482570679970e-01 7.787016281663391437e-01 9.843427067354412197e-01
9.005389889062311859e-01 7.041372037876506562e-01 9.030850522213654807e-01
4.817886081991996639e-01 6.906230753239521736e-01 3.691663961935510718e-01
7.701319882761206159e-01 6.595335580819262633e-01 5.286611688718312330e-02
1.423144498823162296e-01 3.820278952255808935e-01 8.773518686844543613e-01
6.764130329338540193e-01 6.602145593390582601e-01 8.819830491161840813e-01
8.989028774354311802e-01 7.374215489788507050e-01 3.903477941738149326e-01
5.100685063207249792e-01 4.766794358904080653e-02 7.185502148679481227e-01
8.532404748724357058e-01 7.531318334262172565e-01 9.813843911034051404e-01
8.960773684852556542e-01 2.696288638020476469e-01 2.920708250919544779e-01
6.287577560589896475e-02 8.133321212893834806e-01 6.215005838604058530e-01
3.008755962251891125e-01 9.938623589142295822e-01 4.422857663688762875e-01
8.769608811369619117e-01 3.776992128807897808e-01 4.444039111122887187e-01
6.185786751821336082e-01 1.194464384871355422e-01 1.593478450754558517e-01
3.538170703746705836e-01 8.171978522698031266e-02 7.222183898127675361e-01
5.401002857651500122e-01 6.008431719107104607e-01 9.168432708022019595e-01
1.124098402930364671e-01 4.798449598866029175e-01 4.694723338937166757e-01
8.342338667478502723e-01 1.357441478877019492e-02 3.699292519510436472e-01
3.488205297178583741e-01 5.848950322756178988e-01 1.770225522603472434e-01
4.277079289325769196e-02 5.329080606127327702e-01 6.511716910351120768e-01
1.319390250461914826e-01 3.451832399172152233e-01 7.288521411035330244e-01
2.135536505895855308e-01 5.138049579954860890e-01 2.979206175994756345e-01
3.241980777328549168e-01 2.613018180429812487e-01 6.517980824359619341e-01
4.703954636667573297e-01 8.607350081863999192e-01 6.237791360364296489e-01
5.283058346589827314e-01 4.322735994104993651e-01 7.945917383713371196e-01
5.546139556457959641e-01 8.450196139763459513e-01 7.841459220445938794e-01
3.890382891893516826e-01 4.742417520856838653e-01 8.170907325049786563e-01
5.445458481795903971e-01 9.896058092619021140e-01 2.647504755887075678e-01
9.355403633941490327e-01 5.815047008195106670e-02 9.748159150778729076e-01
8.564404210505116577e-01 5.939537035029691658e-01 6.664519975034810528e-03
5.109502657364092260e-01 3.352002752669025476e-02 9.274937359885754296e-01
3.803811535518009102e-02 2.919691126655277191e-02 8.639156546981039408e-01
4.440728309183309408e-01 5.989888933716605024e-01 2.010369585071739573e-01
9.316642924372430246e-01 4.713886598280243589e-01 9.223874889566842095e-01
9.193817586235687456e-01 2.774959756013711809e-01 4.630889039859297229e-01
6.664288288463726673e-02 8.147002275673336236e-01 5.826571327965437419e-01
9.481371907701563462e-02 7.204231280189823394e-01 2.398994448128971557e-01
2.509596845594297410e-01 7.314540720997722012e-01 8.915106148031498590e-01
9.949946202518573646e-01 6.795286761183016999e-01 5.977065376879278080e-01
4.173325766290598704e-01 7.159504574910919850e-01 3.104994764749533509e-01
6.761196032895264718e-01 3.848155754003560469e-01 6.916797940956858071e-01
7.842303934818872779e-01 4.755674386308700319e-01 2.658417353187180199e-01
6.727672567064452158e-01 3.929514603086716740e-01 8.471948466686267665e-01
3.160421318179240657e-01 9.321905820478513238e-01 9.420516505900237147e-01
9.594586286951118925e-01 1.839302375435383219e-01 8.823198352633698782e-01
6.789695575364359525e-01 3.262966668319551289e-01 9.825790486252148348e-01
3.724662318152840434e-01 3.046148340411293232e-01 3.992471206439430764e-01
7.332490252599611624e-01 6.145585374505847520e-01 3.803777042977067868e-01
5.015930788647130489e-01 1.860067628512184212e-01 3.520912391173154354e-01
9.551716008421891058e-01 8.321511656408361324e-01 5.923797240569768086e-01
3.356748484927178922e-01 5.817672364207210345e-01 3.298796591759991514e-01
1.511268177446500882e-02 3.253267110093109871e-01 8.743732424899117728e-01
9.436339835405264109e-01 4.505887954936191875e-01 7.828679361012256255e-01
3.813444056184549513e-01 2.095526415215874794e-01 4.893305072513791654e-01
8.683678458826064039e-01 5.795342082578703868e-01 9.813377327189651833e-01
3.168308133659918369e-01 2.738629463021757804e-01 9.810702863151818942e-01
4.633346935572935088e-02 5.825008146033314738e-01 7.881122702345286779e-01
2.703553831676335228e-01 2.211202334039861217e-01 3.999253113027659845e-01
3.054675996086719802e-02 5.496363780641776442e-01 3.356907547043715967e-01
4.986015875836247169e-02 8.702627446625296193e-01 8.836380353042615488e-01
8.147939480275702140e-01 6.083552602093522665e-02 9.111167870670981994e-01
7.920037460459906642e-01 3.073576792734656893e-01 5.018382624811111858e-01
4.179107447175500756e-02 8.822696260152003145e-01 7.073047063174037197e-01
9.080600294754064272e-01 5.215721499160790309e-01 9.187981943432922405e-01
5.137602216385949161e-01 6.344345742095356400e-01 8.260959872955888628e-01
5.642186371550783619e-01 9.238373594391642296e-01 8.509148927971366128e-02
6.207620286949655508e-02 6.044435579902690536e-01 8.837062418986511014e-01
6.299068111091379318e-01 1.543358203852177590e-01 9.398707364838211342e-01
1.433280485893160261e-01 8.694124581110806993e-01 8.536748320114051491e-01
1.661356226813016645e-01 3.907458141132370555e-01 3.495983746568009920e-01
7.499070130703163750e-01 5.383414423729698806e-01 8.818020731051593453e-01
7.193580436843503012e-01 3.850314766220750418e-01 1.980102608892987393e-01
3.945065184897597055e-01 3.453466055135061552e-01 3.087075056127800421e-01
